truck_strategy,break_width,num_firetruck,max_speed,wind_dir,steps_to_extinguish_1_cell,placed_on_edges,Number_of_steps_to_ExtinguishFire,Number_of_extinguished_firecell,Number_of_burned_out_cell,Number_of_cells_on_fire,Maximum_growthrate_firecell_perstep,Maximum_extinguishedrate_firecell_perstep,Count_healthy_trees,Count_unhealthy_trees,Percentage_damaged_burnedtrees
Parallel attack,0,30,20,↘ South/East,6,0,6.0,6.7272727272727275,1.0,7.7272727272727275,3.6363636363636362,5.2727272727272725,6396.909090909091,3.090909090909091,0.03863636363636364
Parallel attack,0,30,20,↘ South/East,6,1,6.0,13.909090909090908,1.0,14.909090909090908,6.363636363636363,12.181818181818182,6391.818181818182,8.181818181818182,0.10227272727272728
Parallel attack,0,30,20,↙ South/West,1,0,6.0,3.1818181818181817,1.0,4.181818181818182,2.6363636363636362,2.6363636363636362,6399.0,1.0,0.0125
Parallel attack,0,30,20,↙ South/West,1,1,6.0,13.272727272727273,1.0,14.272727272727273,5.818181818181818,12.454545454545455,6392.090909090909,7.909090909090909,0.09886363636363636
Parallel attack,0,30,20,↙ South/West,2,0,6.0,3.6363636363636362,1.0,4.636363636363637,2.4545454545454546,2.5454545454545454,6398.909090909091,1.0909090909090908,0.01363636363636364
Parallel attack,0,30,20,↙ South/West,2,1,6.0,12.636363636363637,1.0,13.636363636363637,5.545454545454546,12.181818181818182,6392.181818181818,7.818181818181818,0.09772727272727272
Parallel attack,0,30,20,↙ South/West,6,0,6.0,6.2727272727272725,1.0,7.2727272727272725,3.727272727272727,5.7272727272727275,6397.0,3.0,0.037500000000000006
Parallel attack,0,30,20,↙ South/West,6,1,6.0,14.545454545454545,1.0,15.545454545454545,6.636363636363637,12.909090909090908,6391.0,9.0,0.1125
Parallel attack,0,30,25,↖ North/West,1,0,6.0,3.727272727272727,1.0,4.7272727272727275,2.727272727272727,2.727272727272727,6399.0,1.0,0.0125
Parallel attack,0,30,25,↖ North/West,1,1,6.0,8.090909090909092,1.0,9.090909090909092,4.909090909090909,7.636363636363637,6396.272727272727,3.727272727272727,0.046590909090909086
Parallel attack,0,30,25,↖ North/West,2,0,6.0,3.6363636363636362,1.0,4.636363636363637,2.8181818181818183,2.727272727272727,6398.909090909091,1.0909090909090908,0.01363636363636364
Parallel attack,0,30,25,↖ North/West,2,1,6.0,7.181818181818182,1.0,8.181818181818182,4.090909090909091,6.454545454545454,6396.636363636364,3.3636363636363638,0.042045454545454546
Parallel attack,0,30,25,↖ North/West,6,0,6.0,3.909090909090909,1.0,4.909090909090909,2.909090909090909,2.8181818181818183,6398.818181818182,1.1818181818181819,0.014772727272727272
Parallel attack,0,30,25,↖ North/West,6,1,6.0,7.454545454545454,1.0,8.454545454545455,4.545454545454546,7.181818181818182,6396.090909090909,3.909090909090909,0.04886363636363636
Parallel attack,0,30,25,↗ North/East,1,0,6.0,3.3636363636363638,1.0,4.363636363636363,2.3636363636363638,2.3636363636363638,6399.0,1.0,0.0125
Parallel attack,0,30,25,↗ North/East,1,1,6.0,6.636363636363637,1.0,7.636363636363637,3.909090909090909,6.090909090909091,6396.727272727273,3.272727272727273,0.04090909090909091
Parallel attack,0,30,25,↗ North/East,2,0,6.0,3.1818181818181817,1.0,4.181818181818182,2.8181818181818183,2.8181818181818183,6399.0,1.0,0.0125
Parallel attack,0,30,25,↗ North/East,2,1,6.0,7.2727272727272725,1.0,8.272727272727273,3.8181818181818183,6.636363636363637,6396.181818181818,3.8181818181818183,0.04772727272727273
Parallel attack,0,30,25,↗ North/East,6,0,6.0,4.363636363636363,1.0,5.363636363636363,3.1818181818181817,3.272727272727273,6398.545454545455,1.4545454545454546,0.018181818181818184
Parallel attack,0,30,25,↗ North/East,6,1,6.0,6.454545454545454,1.0,7.454545454545454,3.727272727272727,6.0,6396.727272727273,3.272727272727273,0.04090909090909091
Parallel attack,0,30,25,↘ South/East,1,0,6.0,3.4545454545454546,1.0,4.454545454545454,2.4545454545454546,2.4545454545454546,6399.0,1.0,0.0125
Parallel attack,0,30,25,↘ South/East,1,1,6.0,7.545454545454546,1.0,8.545454545454545,4.181818181818182,7.090909090909091,6396.090909090909,3.909090909090909,0.04886363636363636
Parallel attack,0,30,25,↘ South/East,2,0,6.0,3.3636363636363638,1.0,4.363636363636363,2.727272727272727,2.727272727272727,6399.0,1.0,0.0125
Parallel attack,0,30,25,↘ South/East,2,1,6.0,7.181818181818182,1.0,8.181818181818182,4.0,6.545454545454546,6396.454545454545,3.5454545454545454,0.04431818181818182
Parallel attack,0,30,25,↘ South/East,6,0,6.0,5.545454545454546,1.0,6.545454545454546,3.3636363636363638,3.727272727272727,6398.272727272727,1.7272727272727273,0.02159090909090909
Parallel attack,0,30,25,↘ South/East,6,1,6.0,6.2727272727272725,1.0,7.2727272727272725,3.8181818181818183,5.818181818181818,6397.0,3.0,0.0375
Parallel attack,0,30,25,↙ South/West,1,0,6.0,3.5454545454545454,1.0,4.545454545454546,2.727272727272727,2.727272727272727,6399.0,1.0,0.0125
Parallel attack,0,30,25,↙ South/West,1,1,6.0,7.181818181818182,1.0,8.181818181818182,4.181818181818182,6.7272727272727275,6396.454545454545,3.5454545454545454,0.04431818181818182
Parallel attack,0,30,25,↙ South/West,2,0,6.0,2.6363636363636362,1.0,3.6363636363636362,2.0,2.0,6399.0,1.0,0.0125
Parallel attack,0,30,25,↙ South/West,2,1,6.0,8.0,1.0,9.0,4.636363636363637,7.545454545454546,6396.0,4.0,0.05
Parallel attack,0,30,25,↙ South/West,6,0,6.0,4.0,1.0,5.0,2.8181818181818183,3.0,6398.727272727273,1.2727272727272727,0.01590909090909091
Parallel attack,0,30,25,↙ South/West,6,1,6.0,7.181818181818182,1.0,8.181818181818182,4.0,6.363636363636363,6396.545454545455,3.4545454545454546,0.04318181818181818
Parallel attack,0,30,30,↖ North/West,1,0,6.0,3.3636363636363638,1.0,4.363636363636363,2.4545454545454546,2.4545454545454546,6399.0,1.0,0.0125
Parallel attack,0,30,30,↖ North/West,1,1,6.0,7.818181818181818,1.0,8.818181818181818,4.454545454545454,7.090909090909091,6396.363636363636,3.6363636363636362,0.045454545454545456
Parallel attack,0,30,30,↖ North/West,2,0,6.0,3.5454545454545454,1.0,4.545454545454546,2.909090909090909,2.909090909090909,6399.0,1.0,0.0125
Parallel attack,0,30,30,↖ North/West,2,1,6.0,6.545454545454546,1.0,7.545454545454546,3.6363636363636362,6.0,6396.636363636364,3.3636363636363638,0.042045454545454546
Parallel attack,0,30,30,↖ North/West,6,0,6.0,3.6363636363636362,1.0,4.636363636363637,2.6363636363636362,2.6363636363636362,6399.0,1.0,0.0125
Parallel attack,0,30,30,↖ North/West,6,1,6.0,7.909090909090909,1.0,8.909090909090908,4.363636363636363,7.363636363636363,6396.0,4.0,0.05
Parallel attack,0,30,30,↗ North/East,1,0,6.0,3.5454545454545454,1.0,4.545454545454546,2.4545454545454546,2.4545454545454546,6399.0,1.0,0.0125
Parallel attack,0,30,30,↗ North/East,1,1,6.0,7.0,1.0,8.0,4.2727272727272725,6.545454545454546,6396.727272727273,3.272727272727273,0.04090909090909091
Parallel attack,0,30,30,↗ North/East,2,0,6.0,3.5454545454545454,1.0,4.545454545454546,2.3636363636363638,2.3636363636363638,6399.0,1.0,0.0125
Parallel attack,0,30,30,↗ North/East,2,1,6.0,6.7272727272727275,1.0,7.7272727272727275,4.0,6.2727272727272725,6396.636363636364,3.3636363636363638,0.042045454545454546
Parallel attack,0,30,30,↗ North/East,6,0,6.0,4.7272727272727275,1.0,5.7272727272727275,3.1818181818181817,3.090909090909091,6398.636363636364,1.3636363636363635,0.017045454545454544
Parallel attack,0,30,30,↗ North/East,6,1,6.0,8.0,1.0,9.0,4.454545454545454,7.363636363636363,6396.090909090909,3.909090909090909,0.04886363636363636
Parallel attack,0,30,30,↘ South/East,1,0,6.0,3.5454545454545454,1.0,4.545454545454546,2.4545454545454546,2.4545454545454546,6399.0,1.0,0.0125
Parallel attack,0,30,30,↘ South/East,1,1,6.0,7.0,1.0,8.0,3.8181818181818183,6.2727272727272725,6396.454545454545,3.5454545454545454,0.04431818181818182
Parallel attack,0,30,30,↘ South/East,2,0,6.0,3.1818181818181817,1.0,4.181818181818182,2.090909090909091,2.090909090909091,6399.0,1.0,0.0125
Parallel attack,0,30,30,↘ South/East,2,1,6.0,8.0,1.0,9.0,4.363636363636363,7.2727272727272725,6396.090909090909,3.909090909090909,0.04886363636363636
Parallel attack,0,30,30,↘ South/East,6,0,6.0,3.0,1.0,4.0,2.4545454545454546,2.4545454545454546,6399.0,1.0,0.0125
Parallel attack,0,30,30,↘ South/East,6,1,6.0,6.636363636363637,1.0,7.636363636363637,3.909090909090909,6.181818181818182,6396.636363636364,3.3636363636363638,0.042045454545454546
Parallel attack,0,30,30,↙ South/West,1,0,6.0,3.090909090909091,1.0,4.090909090909091,2.1818181818181817,2.1818181818181817,6399.0,1.0,0.0125
Parallel attack,0,30,30,↙ South/West,1,1,6.0,7.2727272727272725,1.0,8.272727272727273,4.181818181818182,6.2727272727272725,6396.909090909091,3.090909090909091,0.038636363636363635
Parallel attack,0,30,30,↙ South/West,2,0,6.0,3.090909090909091,1.0,4.090909090909091,2.6363636363636362,2.6363636363636362,6399.0,1.0,0.0125
Parallel attack,0,30,30,↙ South/West,2,1,6.0,6.636363636363637,1.0,7.636363636363637,3.5454545454545454,6.090909090909091,6396.454545454545,3.5454545454545454,0.04431818181818182
Parallel attack,0,30,30,↙ South/West,6,0,6.0,3.272727272727273,1.0,4.2727272727272725,2.3636363636363638,2.3636363636363638,6399.0,1.0,0.0125
Parallel attack,0,30,30,↙ South/West,6,1,6.0,7.181818181818182,1.0,8.181818181818182,3.909090909090909,6.363636363636363,6396.545454545455,3.4545454545454546,0.04318181818181818
Parallel attack,0,50,15,↖ North/West,1,0,6.0,3.272727272727273,1.0,4.2727272727272725,2.4545454545454546,2.5454545454545454,6399.0,1.0,0.0125
Parallel attack,0,50,15,↖ North/West,1,1,6.0,14.272727272727273,1.0,15.272727272727273,5.0,11.909090909090908,6390.636363636364,9.363636363636363,0.11704545454545454
Parallel attack,0,50,15,↖ North/West,2,0,6.0,3.727272727272727,1.0,4.7272727272727275,2.727272727272727,2.727272727272727,6399.0,1.0,0.0125
Parallel attack,0,50,15,↖ North/West,2,1,6.0,18.545454545454547,1.0,19.545454545454547,6.454545454545454,15.090909090909092,6388.272727272727,11.727272727272727,0.1465909090909091
Parallel attack,0,50,15,↖ North/West,6,0,6.0,6.090909090909091,1.0,7.090909090909091,3.727272727272727,4.7272727272727275,6396.909090909091,3.090909090909091,0.038636363636363635
Parallel attack,0,50,15,↖ North/West,6,1,6.0,17.727272727272727,1.0,18.727272727272727,6.181818181818182,15.181818181818182,6388.727272727273,11.272727272727273,0.1409090909090909
Parallel attack,0,50,15,↗ North/East,1,0,6.0,3.272727272727273,1.0,4.2727272727272725,2.727272727272727,2.727272727272727,6399.0,1.0,0.0125
Parallel attack,0,50,15,↗ North/East,1,1,6.0,13.181818181818182,1.0,14.181818181818182,5.545454545454546,8.545454545454545,6391.636363636364,8.363636363636363,0.10454545454545454
Parallel attack,0,50,15,↗ North/East,2,0,6.0,3.0,1.0,4.0,2.1818181818181817,2.1818181818181817,6399.0,1.0,0.0125
Parallel attack,0,50,15,↗ North/East,2,1,6.0,14.636363636363637,1.0,15.636363636363637,6.363636363636363,9.454545454545455,6390.909090909091,9.090909090909092,0.11363636363636363
Parallel attack,0,50,15,↗ North/East,6,0,6.0,7.2727272727272725,1.0,8.272727272727273,3.909090909090909,5.636363636363637,6396.454545454545,3.5454545454545454,0.04431818181818182
Parallel attack,0,50,15,↗ North/East,6,1,6.0,13.181818181818182,1.0,14.181818181818182,5.363636363636363,9.545454545454545,6391.272727272727,8.727272727272727,0.10909090909090909
Parallel attack,0,50,15,↘ South/East,1,0,6.0,3.4545454545454546,1.0,4.454545454545454,2.4545454545454546,2.4545454545454546,6399.0,1.0,0.0125
Parallel attack,0,50,15,↘ South/East,1,1,6.0,16.09090909090909,1.0,17.09090909090909,5.909090909090909,12.909090909090908,6389.181818181818,10.818181818181818,0.13522727272727272
Parallel attack,0,50,15,↘ South/East,2,0,6.0,3.090909090909091,1.0,4.090909090909091,2.3636363636363638,2.3636363636363638,6399.0,1.0,0.0125
Parallel attack,0,50,15,↘ South/East,2,1,6.0,16.636363636363637,1.0,17.636363636363637,6.181818181818182,14.454545454545455,6389.545454545455,10.454545454545455,0.13068181818181818
Parallel attack,0,50,15,↘ South/East,6,0,6.0,7.636363636363637,1.0,8.636363636363637,3.909090909090909,5.454545454545454,6396.818181818182,3.1818181818181817,0.03977272727272727
Parallel attack,0,50,15,↘ South/East,6,1,6.0,17.818181818181817,1.0,18.818181818181817,6.454545454545454,15.454545454545455,6388.636363636364,11.363636363636363,0.14204545454545456
Parallel attack,0,50,15,↙ South/West,1,0,6.0,3.3636363636363638,1.0,4.363636363636363,2.6363636363636362,2.6363636363636362,6399.0,1.0,0.0125
Parallel attack,0,50,15,↙ South/West,1,1,6.0,19.818181818181817,1.0,20.818181818181817,8.090909090909092,19.636363636363637,6387.454545454545,12.545454545454545,0.15681818181818183
Parallel attack,0,50,15,↙ South/West,2,0,6.0,3.090909090909091,1.0,4.090909090909091,2.5454545454545454,2.5454545454545454,6399.0,1.0,0.0125
Parallel attack,0,50,15,↙ South/West,2,1,6.0,19.727272727272727,1.0,20.727272727272727,7.818181818181818,19.545454545454547,6387.090909090909,12.909090909090908,0.16136363636363638
Parallel attack,0,50,15,↙ South/West,6,0,6.0,6.2727272727272725,1.0,7.2727272727272725,3.727272727272727,5.0,6397.181818181818,2.8181818181818183,0.035227272727272725
Parallel attack,0,50,15,↙ South/West,6,1,6.0,20.181818181818183,1.0,21.181818181818183,7.818181818181818,20.09090909090909,6386.363636363636,13.636363636363637,0.17045454545454544
Parallel attack,0,50,20,↖ North/West,1,0,6.0,4.0,1.0,5.0,2.909090909090909,2.909090909090909,6399.0,1.0,0.0125
Parallel attack,0,50,20,↖ North/West,1,1,6.0,13.454545454545455,1.0,14.454545454545455,5.909090909090909,12.909090909090908,6392.0,8.0,0.1
Parallel attack,0,50,20,↖ North/West,2,0,6.0,3.3636363636363638,1.0,4.363636363636363,2.727272727272727,2.727272727272727,6399.0,1.0,0.0125
Parallel attack,0,50,20,↖ North/West,2,1,6.0,14.272727272727273,1.0,15.272727272727273,6.545454545454546,14.0,6391.545454545455,8.454545454545455,0.1056818181818182
Parallel attack,0,50,20,↖ North/West,6,0,6.0,4.454545454545454,1.0,5.454545454545454,3.272727272727273,3.6363636363636362,6398.636363636364,1.3636363636363635,0.017045454545454544
Parallel attack,0,50,20,↖ North/West,6,1,6.0,12.727272727272727,1.0,13.727272727272727,5.454545454545454,12.363636363636363,6392.0,8.0,0.1
Parallel attack,0,50,20,↗ North/East,1,0,6.0,3.5454545454545454,1.0,4.545454545454546,2.5454545454545454,2.5454545454545454,6399.0,1.0,0.0125
Parallel attack,0,50,20,↗ North/East,1,1,6.0,13.181818181818182,1.0,14.181818181818182,6.181818181818182,13.090909090909092,6392.0,8.0,0.1
Parallel attack,0,50,20,↗ North/East,2,0,6.0,3.8181818181818183,1.0,4.818181818181818,3.0,3.0,6399.0,1.0,0.0125
Parallel attack,0,50,20,↗ North/East,2,1,6.0,14.818181818181818,1.0,15.818181818181818,6.363636363636363,14.272727272727273,6391.090909090909,8.909090909090908,0.11136363636363637
Parallel attack,0,50,20,↗ North/East,6,0,6.0,4.454545454545454,1.0,5.454545454545454,3.0,3.4545454545454546,6398.545454545455,1.4545454545454546,0.018181818181818184
Parallel attack,0,50,20,↗ North/East,6,1,6.0,14.272727272727273,1.0,15.272727272727273,6.363636363636363,13.636363636363637,6391.727272727273,8.272727272727273,0.10340909090909091
Parallel attack,0,50,20,↘ South/East,1,0,6.0,3.1818181818181817,1.0,4.181818181818182,2.4545454545454546,2.4545454545454546,6399.0,1.0,0.0125
Parallel attack,0,50,20,↘ South/East,1,1,6.0,13.545454545454545,1.0,14.545454545454545,6.545454545454546,13.0,6392.545454545455,7.454545454545454,0.09318181818181817
Parallel attack,0,50,20,↘ South/East,2,0,6.0,3.4545454545454546,1.0,4.454545454545454,2.4545454545454546,2.4545454545454546,6399.0,1.0,0.0125
Parallel attack,0,50,20,↘ South/East,2,1,6.0,13.090909090909092,1.0,14.090909090909092,6.090909090909091,12.727272727272727,6392.090909090909,7.909090909090909,0.09886363636363636
Parallel attack,0,50,20,↘ South/East,6,0,6.0,3.4545454545454546,1.0,4.454545454545454,2.6363636363636362,2.5454545454545454,6398.909090909091,1.0909090909090908,0.01363636363636364
Parallel attack,0,50,20,↘ South/East,6,1,6.0,13.545454545454545,1.0,14.545454545454545,6.181818181818182,13.181818181818182,6391.909090909091,8.090909090909092,0.10113636363636364
Parallel attack,0,50,20,↙ South/West,1,0,6.0,2.909090909090909,1.0,3.909090909090909,2.4545454545454546,2.4545454545454546,6399.0,1.0,0.0125
Parallel attack,0,50,20,↙ South/West,1,1,6.0,12.545454545454545,1.0,13.545454545454545,5.636363636363637,12.363636363636363,6392.272727272727,7.7272727272727275,0.09659090909090909
Parallel attack,0,50,20,↙ South/West,2,0,6.0,3.8181818181818183,1.0,4.818181818181818,2.8181818181818183,2.909090909090909,6399.0,1.0,0.0125
Parallel attack,0,50,20,↙ South/West,2,1,6.0,11.636363636363637,1.0,12.636363636363637,5.545454545454546,11.181818181818182,6393.363636363636,6.636363636363637,0.08295454545454545
Parallel attack,0,50,20,↙ South/West,6,0,6.0,3.727272727272727,1.0,4.7272727272727275,2.5454545454545454,2.727272727272727,6398.545454545455,1.4545454545454546,0.018181818181818184
Parallel attack,0,50,20,↙ South/West,6,1,6.0,12.636363636363637,1.0,13.636363636363637,5.454545454545454,12.181818181818182,6392.181818181818,7.818181818181818,0.09772727272727272
Parallel attack,0,50,25,↖ North/West,1,0,6.0,3.5454545454545454,1.0,4.545454545454546,2.8181818181818183,2.8181818181818183,6399.0,1.0,0.0125
Parallel attack,0,50,25,↖ North/West,1,1,6.0,7.2727272727272725,1.0,8.272727272727273,4.363636363636363,6.818181818181818,6396.454545454545,3.5454545454545454,0.04431818181818182
Parallel attack,0,50,25,↖ North/West,2,0,6.0,3.8181818181818183,1.0,4.818181818181818,2.909090909090909,2.909090909090909,6399.0,1.0,0.0125
Parallel attack,0,50,25,↖ North/West,2,1,6.0,8.0,1.0,9.0,4.636363636363637,7.636363636363637,6396.0,4.0,0.05
Parallel attack,0,50,25,↖ North/West,6,0,6.0,3.5454545454545454,1.0,4.545454545454546,2.727272727272727,2.727272727272727,6399.0,1.0,0.0125
Parallel attack,0,50,25,↖ North/West,6,1,6.0,7.181818181818182,1.0,8.181818181818182,4.363636363636363,6.818181818181818,6396.545454545455,3.4545454545454546,0.04318181818181818
Parallel attack,0,50,25,↗ North/East,1,0,6.0,3.727272727272727,1.0,4.7272727272727275,2.5454545454545454,2.5454545454545454,6399.0,1.0,0.0125
Parallel attack,0,50,25,↗ North/East,1,1,6.0,7.636363636363637,1.0,8.636363636363637,4.363636363636363,6.909090909090909,6396.454545454545,3.5454545454545454,0.04431818181818182
Parallel attack,0,50,25,↗ North/East,2,0,6.0,3.272727272727273,1.0,4.2727272727272725,2.4545454545454546,2.4545454545454546,6399.0,1.0,0.0125
Parallel attack,0,50,25,↗ North/East,2,1,6.0,6.636363636363637,1.0,7.636363636363637,3.8181818181818183,6.2727272727272725,6396.545454545455,3.4545454545454546,0.04318181818181818
Parallel attack,0,50,25,↗ North/East,6,0,6.0,3.727272727272727,1.0,4.7272727272727275,2.909090909090909,2.909090909090909,6399.0,1.0,0.0125
Parallel attack,0,50,25,↗ North/East,6,1,6.0,5.818181818181818,1.0,6.818181818181818,3.4545454545454546,5.454545454545454,6397.0,3.0,0.0375
Parallel attack,0,50,25,↘ South/East,1,0,6.0,3.8181818181818183,1.0,4.818181818181818,2.4545454545454546,2.4545454545454546,6399.0,1.0,0.0125
Parallel attack,0,50,25,↘ South/East,1,1,6.0,7.909090909090909,1.0,8.909090909090908,4.363636363636363,7.2727272727272725,6396.0,4.0,0.05
Parallel attack,0,50,25,↘ South/East,2,0,6.0,3.272727272727273,1.0,4.2727272727272725,2.1818181818181817,2.1818181818181817,6399.0,1.0,0.0125
Parallel attack,0,50,25,↘ South/East,2,1,6.0,7.0,1.0,8.0,4.363636363636363,6.7272727272727275,6396.545454545455,3.4545454545454546,0.04318181818181818
Parallel attack,0,50,25,↘ South/East,6,0,6.0,4.0,1.0,5.0,2.6363636363636362,2.727272727272727,6398.727272727273,1.2727272727272727,0.01590909090909091
Parallel attack,0,50,25,↘ South/East,6,1,6.0,6.454545454545454,1.0,7.454545454545454,3.6363636363636362,5.909090909090909,6396.727272727273,3.272727272727273,0.04090909090909091
Parallel attack,0,50,25,↙ South/West,1,0,6.0,3.272727272727273,1.0,4.2727272727272725,2.909090909090909,2.909090909090909,6399.0,1.0,0.0125
Parallel attack,0,50,25,↙ South/West,1,1,6.0,7.909090909090909,1.0,8.909090909090908,4.909090909090909,7.363636363636363,6396.545454545455,3.4545454545454546,0.04318181818181818
Parallel attack,0,50,25,↙ South/West,2,0,6.0,3.272727272727273,1.0,4.2727272727272725,2.5454545454545454,2.5454545454545454,6399.0,1.0,0.0125
Parallel attack,0,50,25,↙ South/West,2,1,6.0,7.181818181818182,1.0,8.181818181818182,4.090909090909091,6.7272727272727275,6396.272727272727,3.727272727272727,0.0465909090909091
Parallel attack,0,50,25,↙ South/West,6,0,6.0,3.3636363636363638,1.0,4.363636363636363,2.4545454545454546,2.4545454545454546,6399.0,1.0,0.0125
Parallel attack,0,50,25,↙ South/West,6,1,6.0,6.909090909090909,1.0,7.909090909090909,3.909090909090909,6.363636363636363,6396.454545454545,3.5454545454545454,0.04431818181818182
Parallel attack,0,50,30,↖ North/West,1,0,6.0,3.6363636363636362,1.0,4.636363636363637,3.090909090909091,3.090909090909091,6399.0,1.0,0.0125
Parallel attack,0,50,30,↖ North/West,1,1,6.0,6.363636363636363,1.0,7.363636363636363,3.5454545454545454,6.090909090909091,6396.363636363636,3.6363636363636362,0.045454545454545456
Parallel attack,0,50,30,↖ North/West,2,0,6.0,3.8181818181818183,1.0,4.818181818181818,3.090909090909091,3.090909090909091,6399.0,1.0,0.0125
Parallel attack,0,50,30,↖ North/West,2,1,6.0,7.2727272727272725,1.0,8.272727272727273,4.545454545454546,7.0,6396.545454545455,3.4545454545454546,0.04318181818181818
Parallel attack,0,50,30,↖ North/West,6,0,6.0,3.727272727272727,1.0,4.7272727272727275,2.909090909090909,2.909090909090909,6399.0,1.0,0.0125
Parallel attack,0,50,30,↖ North/West,6,1,6.0,7.454545454545454,1.0,8.454545454545455,4.181818181818182,6.7272727272727275,6396.272727272727,3.727272727272727,0.046590909090909086
Parallel attack,0,50,30,↗ North/East,1,0,6.0,3.6363636363636362,1.0,4.636363636363637,2.6363636363636362,2.6363636363636362,6399.0,1.0,0.0125
Parallel attack,0,50,30,↗ North/East,1,1,6.0,6.454545454545454,1.0,7.454545454545454,3.6363636363636362,5.909090909090909,6396.727272727273,3.272727272727273,0.04090909090909091
Parallel attack,0,50,30,↗ North/East,2,0,6.0,3.272727272727273,1.0,4.2727272727272725,2.4545454545454546,2.4545454545454546,6399.0,1.0,0.0125
Parallel attack,0,50,30,↗ North/East,2,1,6.0,6.636363636363637,1.0,7.636363636363637,3.909090909090909,6.181818181818182,6396.727272727273,3.272727272727273,0.04090909090909091
Parallel attack,0,50,30,↗ North/East,6,0,6.0,2.727272727272727,1.0,3.727272727272727,2.0,2.0,6399.0,1.0,0.0125
Parallel attack,0,50,30,↗ North/East,6,1,6.0,7.818181818181818,1.0,8.818181818181818,4.181818181818182,7.0,6396.181818181818,3.8181818181818183,0.04772727272727273
Parallel attack,0,50,30,↘ South/East,1,0,6.0,4.090909090909091,1.0,5.090909090909091,2.909090909090909,2.909090909090909,6399.0,1.0,0.0125
Parallel attack,0,50,30,↘ South/East,1,1,6.0,7.181818181818182,1.0,8.181818181818182,4.0,6.7272727272727275,6396.272727272727,3.727272727272727,0.0465909090909091
Parallel attack,0,50,30,↘ South/East,2,0,6.0,3.4545454545454546,1.0,4.454545454545454,2.5454545454545454,2.5454545454545454,6399.0,1.0,0.0125
Parallel attack,0,50,30,↘ South/East,2,1,6.0,7.909090909090909,1.0,8.909090909090908,4.909090909090909,7.818181818181818,6395.909090909091,4.090909090909091,0.05113636363636364
Parallel attack,0,50,30,↘ South/East,6,0,6.0,3.5454545454545454,1.0,4.545454545454546,2.6363636363636362,2.6363636363636362,6399.0,1.0,0.0125
Parallel attack,0,50,30,↘ South/East,6,1,6.0,7.181818181818182,1.0,8.181818181818182,4.454545454545454,6.7272727272727275,6396.636363636364,3.3636363636363638,0.042045454545454546
Parallel attack,0,50,30,↙ South/West,1,0,6.0,3.1818181818181817,1.0,4.181818181818182,2.272727272727273,2.272727272727273,6399.0,1.0,0.0125
Parallel attack,0,50,30,↙ South/West,1,1,6.0,8.818181818181818,1.0,9.818181818181818,5.181818181818182,8.272727272727273,6395.909090909091,4.090909090909091,0.05113636363636364
Parallel attack,0,50,30,↙ South/West,2,0,6.0,3.8181818181818183,1.0,4.818181818181818,2.4545454545454546,2.4545454545454546,6399.0,1.0,0.0125
Parallel attack,0,50,30,↙ South/West,2,1,6.0,7.818181818181818,1.0,8.818181818181818,4.2727272727272725,7.090909090909091,6396.181818181818,3.8181818181818183,0.04772727272727273
Parallel attack,0,50,30,↙ South/West,6,0,6.0,3.727272727272727,1.0,4.7272727272727275,2.8181818181818183,2.8181818181818183,6399.0,1.0,0.0125
Parallel attack,0,50,30,↙ South/West,6,1,6.0,6.909090909090909,1.0,7.909090909090909,4.181818181818182,6.818181818181818,6396.272727272727,3.727272727272727,0.046590909090909086
Parallel attack,1,10,15,↖ North/West,1,0,6.0,6.0,1.0,107.0,3.4545454545454546,4.2727272727272725,6397.636363636364,2.3636363636363638,0.029545454545454545
Parallel attack,1,10,15,↖ North/West,1,1,6.0,6.2727272727272725,1.0,107.27272727272727,3.5454545454545454,5.090909090909091,6396.636363636364,3.3636363636363638,0.042045454545454546
